name,slug,description,price,cost_price,category_slug,image_url,barcode,plu,sku,stock_quantity,low_stock_threshold,tax_rate,is_active
REESES TAKE 5 KING SIZE 2.25 OZ 18 CT,reeses-take-5-king-size-225-oz-18-ct,,32.99,31.84,general-general,,1E+11,,034000386116,-1,5,0,1
REESES WHITE PEANUT BUTTER CUPS KING SIZE 2.8 OZ 6/18 CT,reeses-white-peanut-butter-cups-king-size-28-oz-618-ct,,29.99,22.5,general-general,,1E+11,,034000480111,-3,5,0,1
RHINO 69 1300K 2 PLLS 24 CT,rhino-69-1300k-2-plls-24-ct,,29.99,16,general-general,,1E+11,,7.86213E+11,0,5,0,1
RHINO 69 23000K 2 PLLS 24 CT,rhino-69-23000k-2-plls-24-ct,,29.99,16,general-general,,1E+11,,7.45834E+11,0,5,0,1
RHINO 69 4000K 2 PLLS 24 CT,rhino-69-4000k-2-plls-24-ct,,29.99,16,general-general,,1E+11,,7.86213E+11,-1,5,0,1
RHINO 69 8000K 2 PLLS 24 CT,rhino-69-8000k-2-plls-24-ct,,29.99,16,general-general,,1E+11,,7.86213E+11,-3,5,0,1
RHINO 69 BLACK 30000K  2 CAP 24CT,rhino-69-black-30000k-2-cap-24ct,,29.99,27.99,general-general,,1E+11,,010339180528521,0,5,0,1
RHINO 7 10000K 2 PLLS 24 CT,rhino-7-10000k-2-plls-24-ct,,29.99,16,general-general,,1E+11,,7.86213E+11,-1,5,0,1
RHINO CHOCO VIP 10GX12 PCS,rhino-choco-vip-10gx12-pcs,,11.99,6.5,general-general,,1E+11,,7.24088E+11,-31,5,0,1
RICE KRISPIES TREAT ORIGINAL MEGA SIZE 12 CT,rice-krispies-treat-original-mega-size-12-ct,,11.99,10,general-general,,1E+11,,038000251146,-4,5,0,1
RICE KRISPY TREATS ORIGINAL 1.3 OZ 20 CT,rice-krispy-treats-original-13-oz-20-ct,,9.99,9,general-general,,1E+11,,038000765407,3,5,0,1
RICOLA SWISS HERB CHERRY 20 CT,ricola-swiss-herb-cherry-20-ct,,17.99,15,general-general,,1E+11,,2.00366E+13,0,5,0,1
RICOLA SWISS HERB ORIGINAL 20 CT,ricola-swiss-herb-original-20-ct,,17.99,15,general-general,,1E+11,,2.00366E+13,0,5,0,1
RITZ BITS PEANUT BUTTER 1CT,ritz-bits-peanut-butter-1ct,,1.49,1.33,general-general,,1E+11,,044000006785,0,5,0,1
ROLAIDS ANTACID ULTRA ASSORTED FRUIT TRAY 12 CT,rolaids-antacid-ultra-assorted-fruit-tray-12-ct,,7.75,6.48,general-general,,1E+11,,2.07201E+13,-3,5,0,1
RONSONOL LIGHTER FUEL 5 OZ 1 CT,ronsonol-lighter-fuel-5-oz-1-ct,,1.89,1.5,general-general,,1E+11,,037900990612,0,5,0,1
RONSONOL LIGHTERVFLUID 8 OZ,ronsonol-lightervfluid-8-oz,,2.59,2.15,general-general,,1E+11,,,0,5,0,1
ROYAL HONEY VIP 12 CT,royal-honey-vip-12-ct,,5.99,2.75,general-general,,1E+11,,9.55576E+12,-824,5,0,1
ROYAL HONEY VIP 12CT,royal-honey-vip-12ct,,6.99,5,general-general,,1E+11,,7.92138E+11,20,5,0,1
S1906 MICCELL C TO C 3.3FT FAST CABLE BLACK,s1906-miccell-c-to-c-33ft-fast-cable-black,,2.25,1.21,general-general,,1E+11,,8.10084E+11,-2,5,0,1
S1906 MICCELL C TO C 3.3FT FAST CABLE WHITE,s1906-miccell-c-to-c-33ft-fast-cable-white,,2.25,1.21,general-general,,1E+11,,8.10084E+11,0,5,0,1
S2609 MICCELL TWS WIRELESS EARPHONE WHITE,s2609-miccell-tws-wireless-earphone-white,,7.99,5.66,general-general,,1E+11,,8.10084E+11,0,5,0,1
SAAD FULL SLEVE T SHIRT BLACK 4XL 6CT,saad-full-sleve-t-shirt-black-4xl-6ct,,21.49,19,general-general,,1E+11,,,0,5,0,1
SG 24CT,sg-24ct,,29.99,20,general-general,,1E+11,,7.93574E+11,0,5,0,1
SIMPLY AUTO TIRE INFLATOR 16.09 OZ 500 ML REGULAR 1 CT,simply-auto-tire-inflator-1609-oz-500-ml-regular-1-ct,,1.99,1.6701,general-general,,1E+11,,8.4018E+11,-12,5,0,1
SIMPLY FASHIONABLE UMBRELLA 42 IN TWO FOLD ASTD COLORS 1 CT,simply-fashionable-umbrella-42-in-two-fold-astd-colors-1-ct,,2.25,1.64,general-general,,1E+11,,8.4018E+11,-5,5,0,1
SIMPLY FOR HOME LIGHT BULB 3 PK 60W FROSTED,simply-for-home-light-bulb-3-pk-60w-frosted,,2.75,2.25,general-general,,1E+11,,,-3,5,0,1
SIMPLY FOR HOME LINT ROLLER 60 SHEET,simply-for-home-lint-roller-60-sheet,,0.99,0.63,general-general,,1E+11,,8.4018E+11,-10,5,0,1
SIMPLY SOFT BABY WET WIPES  GREEN /WHITE 80 CT,simply-soft-baby-wet-wipes-green-white-80-ct,,0.75,0.51,general-general,,1E+11,,8.4018E+11,0,5,0,1
SIMPLY SOFT HAND WASH 500 ML CITRUS 1 CT,simply-soft-hand-wash-500-ml-citrus-1-ct,,0.89,0.73,general-general,,1E+11,,8.4018E+11,-3,5,0,1
SKITTLES CANDY ORIGINAL SHARE SIZE  4 OZ 24 CT,skittles-candy-original-share-size-4-oz-24-ct,,38.99,33,general-general,,1E+11,,040000044604,6,5,0,1
SKITTLES CANDY WIL BERRY 2.17 OZ 36 CT,skittles-candy-wil-berry-217-oz-36-ct,,38.99,32,general-general,,1E+11,,040000011620,9,5,0,1
SKITTLES GUMMIES PEG BAGS 1CT,skittles-gummies-peg-bags-1ct,,1.89,1.5,general-general,,1E+11,,058496460846,-6,5,0,1
SKITTLES SOUR 1.8 OZ 24 CT,skittles-sour-18-oz-24-ct,,26.99,22,general-general,,1E+11,,040000012665,0,5,0,1
SKITTLES SOUR GUMMIES PEG BAGS 1CT,skittles-sour-gummies-peg-bags-1ct,,1.89,1,general-general,,1E+11,,058496463472,-12,5,0,1
SMOKING ACCESSORIES:LIGHTERS:ANGRY BULL LIGHTERS 50 CT,smoking-accessories-lighters-angry-bull-lighters-50-ct,,5,3.5,smoking-accessories-lighters-angry-bull-lighters-50-ct,,1E+11,,1.98168E+11,0,5,0,1
SMOKING ACCESSORIES:LOOKAH TURTLE BATTERY BLACK 1CT,smoking-accessories-lookah-turtle-battery-black-1ct,,14.99,12,smoking-accessories-lookah-turtle-battery-black-1ct,,1E+11,,6.94217E+12,0,5,0,1
SMOKING ACCESSORIES:LOOKAH TURTLE BATTERY BLUE 1CT,smoking-accessories-lookah-turtle-battery-blue-1ct,,14.99,12,smoking-accessories-lookah-turtle-battery-blue-1ct,,1E+11,,6.94217E+12,0,5,0,1
SMOKING ACCESSORIES:LOOKAH TURTLE BATTERY RED 1CT,smoking-accessories-lookah-turtle-battery-red-1ct,,14.99,14.99,smoking-accessories-lookah-turtle-battery-red-1ct,,1E+11,,6.94217E+12,0,5,0,1
SMOKING ACCESSORIES:NEXT BUTT BUCKET ASHTRAY REGULAR 12 CT,smoking-accessories-next-butt-bucket-ashtray-regular-12-ct,,18.99,16.99,smoking-accessories-next-butt-bucket-ashtray-regular-12-ct,,1E+11,,4.54326E+11,6,5,0,1
SOUR PATCH KIDS 8 OZ 12 CT,sour-patch-kids-8-oz-12-ct,,1.89,0.8333,general-general,,1E+11,,070462035964,-30,5,0,1
SOUR PATCH KIDS BLUE RASPBERRY PEG BAG 5 OZ 1 CT,sour-patch-kids-blue-raspberry-peg-bag-5-oz-1-ct,,1.25,0.8333,general-general,,1E+11,,070462005325,-9,5,0,1
SOUR PATCH KIDS CANDY 2 OZ 24 CT,sour-patch-kids-candy-2-oz-24-ct,,18.99,16,general-general,,1E+11,,070462012347,11,5,0,1
SOUR PATCH KIDS EXTREME 7.2 OZ 1CT,sour-patch-kids-extreme-72-oz-1ct,,1.79,1.05,general-general,,1E+11,,070462431407,-9,5,0,1
SOUR PATCH KIDS KING SIZE 18CT,sour-patch-kids-king-size-18ct,,0,0,general-general,,1E+11,,070462002058,0,5,0,1
SOUR PATCH KIDS PEG 5 OZ 1 CT,sour-patch-kids-peg-5-oz-1-ct,,0.99,0.8333,general-general,,1E+11,,070462098617,-14,5,0,1
SOUR PATCH KIDS WATERMELON 8 0Z 1 CT,sour-patch-kids-watermelon-8-0z-1-ct,,2.19,1.99,general-general,,1E+11,,070462036008,-19,5,0,1
SOUR PATCH LEMONADE 8.2 OZ 1 CT,sour-patch-lemonade-82-oz-1-ct,,1.79,0.8333,general-general,,1E+11,,070462010909,0,5,0,1
SOUR PATCH PEACH 8.07 OZ 12 CT,sour-patch-peach-807-oz-12-ct,,1.89,0.8333,general-general,,1E+11,,070462009200,-36,5,0,1
SOUR PATCH PEG BAG WATERMELON 8 OZ 1 CT,sour-patch-peg-bag-watermelon-8-oz-1-ct,,1.79,0.8333,general-general,,1E+11,,070462036008,0,5,0,1
SOUR PATCH WATERMELON  2 OZ 24 CT,sour-patch-watermelon-2-oz-24-ct,,18.99,16,general-general,,1E+11,,070462012323,10,5,0,1
SOUR POWER STRAWS CANDY STRAWBERRY 1.75 OZ 24 CT,sour-power-straws-candy-strawberry-175-oz-24-ct,,23.99,19,general-general,,1E+11,,029126153872,36,5,0,1
SOUR PUNCH SMASH EMS ASSORETED FLV 2 OZ 18 CT,sour-punch-smash-ems-assoreted-flv-2-oz-18-ct,,16.99,14,general-general,,1E+11,,041364051468,0,5,0,1
SOUR PUNCH STRAWS RAINBOW 2 OZ 24 CT,sour-punch-straws-rainbow-2-oz-24-ct,,23.99,19,general-general,,1E+11,,041364057927,36,5,0,1
SOUR PUNCH STRAWS STRAWBERRY 2 OZ 24 CT,sour-punch-straws-strawberry-2-oz-24-ct,,19.99,17,general-general,,1E+11,,041364380537,-1,5,0,1
SOUR PUNCH STRAWS WATERMELON 2 OZ 24 CT,sour-punch-straws-watermelon-2-oz-24-ct,,23.99,19,general-general,,1E+11,,041364380490,36,5,0,1
SPEEDSTICK  DEODORANT 1.4 OZ SHOWER FRESH LADY,speedstick-deodorant-14-oz-shower-fresh-lady,,1.59,1.19,general-general,,1E+11,,,-10,5,0,1
STARBURST GUMMIES ALL PINK 3 OZ 6/15 CT,starburst-gummies-all-pink-3-oz-615-ct,,1.89,1.7666,general-general,,1E+11,,,0,5,0,1
STARBURST GUMMIES ALL PINK SHARE SIZE 15 CT,starburst-gummies-all-pink-share-size-15-ct,,37.99,26.59,general-general,,1E+11,,022000298584,0,5,0,1
STARBURST ORIGINAL FLAVOR SINGLES 2.17 OZ 36 CT,starburst-original-flavor-singles-217-oz-36-ct,,37.99,32,general-general,,1E+11,,040000011514,9,5,0,1
STORE SUPPLIES:1/10 BLACK SHOPPING BAGS,store-supplies-110-black-shopping-bags,,11.99,9.5,store-supplies-110-black-shopping-bags,,1E+11,,,0,5,0,1
STORE SUPPLIES:1/6 BLACK REUSABLE BAG 300 CT,store-supplies-16-black-reusable-bag-300-ct,,34.99,28,store-supplies-16-black-reusable-bag-300-ct,,1E+11,,,-5,5,0,1
STORE SUPPLIES:1/6 BLACK SHOPPING BAGS,store-supplies-16-black-shopping-bags,,11.99,9,store-supplies-16-black-shopping-bags,,1E+11,,,0,5,0,1
STORE SUPPLIES:1/8 BLACK SHOPPING BAGS,store-supplies-18-black-shopping-bags,,11.99,9.5,store-supplies-18-black-shopping-bags,,1E+11,,,-8,5,0,1
STORE SUPPLIES:46 GL XX BLACK GARBAGE BAGS,store-supplies-46-gl-xx-black-garbage-bags,,24.99,20.5,store-supplies-46-gl-xx-black-garbage-bags,,1E+11,,,0,5,0,1
STP ADDITIVES 5.25 OZ WATER REMOVER 1 CT,stp-additives-525-oz-water-remover-1-ct,,1.39,1.17,general-general,,1E+11,,,0,5,0,1
SUAVITEL DRYER  SHEETS  MORNING SUN 18 CT,suavitel-dryer-sheets-morning-sun-18-ct,,0.99,0.77,general-general,,1E+11,,035000980113,0,5,0,1
SUAVITEL DRYER SHEETS  FIELD FLOWER 20 CT,suavitel-dryer-sheets-field-flower-20-ct,,0.99,0.77,general-general,,1E+11,,035000391971,0,5,0,1
SWEDISH FISH 2 OZ 24 CT,swedish-fish-2-oz-24-ct,,21.99,18,general-general,,1E+11,,070462012361,-2,5,0,1
SWEDISH FISH 8 OZ PEG BAG 1 CT,swedish-fish-8-oz-peg-bag-1-ct,,1.89,0.8333,general-general,,1E+11,,070462035988,-19,5,0,1
SWEDISH FISH PEG 5 OZ 1 CT,swedish-fish-peg-5-oz-1-ct,,0.99,0.8333,general-general,,1E+11,,070462098679,-4,5,0,1
SWEDISH FISH TROPICAL PEG 8 OZ 12 CT,swedish-fish-tropical-peg-8-oz-12-ct,,1.89,0.83333,general-general,,1E+11,,070462004052,-18,5,0,1
SWEET TARTS ROPE BITESMIXED FRUIT  5.25 OZ PEG BAG 1 CT,sweet-tarts-rope-bitesmixed-fruit-525-oz-peg-bag-1-ct,,1.79,0.8333,general-general,,1E+11,,079200168490,-12,5,0,1
SWEET WOOD DARK SWEET 2 CIGARS 15 CT,sweet-wood-dark-sweet-2-cigars-15-ct,,17.5,16.5,general-general,,1E+11,,8.42426E+11,0,5,0,1
SWEET WOOD NON PRICE STRAWBERRY CREAM 15/2CT,sweet-wood-non-price-strawberry-cream-152ct,,16.5,15.25,general-general,,1E+11,,,0,5,0,1
SWEET WOODS 2 FOR $1.39 CREAMY PEACH 2/15 CT,sweet-woods-2-for-139-creamy-peach-215-ct,,13.49,12.8,general-general,,1E+11,,8.42426E+11,-11,5,0,1
SWEET WOODS BANANA 2 FOR $1.39 2/15 CT,sweet-woods-banana-2-for-139-215-ct,,13.75,12.8,general-general,,1E+11,,8.42426E+11,34,5,0,1
SWEET WOODS DARK EDITION WHITE 2/15CT,sweet-woods-dark-edition-white-215ct,,23.49,17.5,general-general,,1E+11,,8.42426E+11,-4,5,0,1
SWEET WOODS DARK EDITION YELLOW 2/15 CT,sweet-woods-dark-edition-yellow-215-ct,,23.49,17.5,general-general,,1E+11,,8.42426E+11,-4,5,0,1
SWEET WOODS DARK LEAF 15/2 CT,sweet-woods-dark-leaf-152-ct,,23.49,16.5,general-general,,1E+11,,,0,5,0,1
SWEET WOODS HONEY BERRY $1.39 2/15 CT,sweet-woods-honey-berry-139-215-ct,,13,12.8,general-general,,1E+11,,8.42426E+11,-21,5,0,1
SWEET WOODS LEAF DARK BANANA 2/15 CT,sweet-woods-leaf-dark-banana-215-ct,,23.49,16.5,general-general,,1E+11,,8.42426E+11,-6,5,0,1
SWEET WOODS LEAF DARK HONEY BERY 2/30 CT,sweet-woods-leaf-dark-honey-bery-230-ct,,23.49,16.5,general-general,,1E+11,,8.42426E+11,-2,5,0,1
SWEET WOODS LEAF WRAP BBANA 2/15,sweet-woods-leaf-wrap-bbana-215,,33.99,31.86,general-general,,1E+11,,,0,5,0,1
SWEET WOODS LEAF WRAP CREAMY PEACH 30/2 CT,sweet-woods-leaf-wrap-creamy-peach-302-ct,,33.99,31.86,general-general,,1E+11,,8.42426E+11,-4,5,0,1
SWEET WOODS LEAF WRAP DARK  HONEY BERRY  2/30 CT,sweet-woods-leaf-wrap-dark-honey-berry-230-ct,,39.99,36.22,general-general,,1E+11,,8.42426E+11,0,5,0,1
SWEET WOODS LEAF WRAP DARK  RUSSIAN 2/30 CT,sweet-woods-leaf-wrap-dark-russian-230-ct,,39.99,36.22,general-general,,1E+11,,8.42426E+11,-1,5,0,1
SWEET WOODS LEAF WRAP DARK  STRAWBERRY CREAM 2/30 CT,sweet-woods-leaf-wrap-dark-strawberry-cream-230-ct,,37.99,36.22,general-general,,1E+11,,8.42426E+11,-5,5,0,1
SWEET WOODS LEAF WRAP DARK LEAF 2/30 CT,sweet-woods-leaf-wrap-dark-leaf-230-ct,,37.99,36.22,general-general,,1E+11,,8.42426E+11,-3,5,0,1
SWEET WOODS LEAF WRAP DARK SWEET LIMITED EDITION 2/15 CT,sweet-woods-leaf-wrap-dark-sweet-limited-edition-215-ct,,38.99,36.22,general-general,,1E+11,,,0,5,0,1
SWEET WOODS LEAF WRAP GRAPE 30/2 CT,sweet-woods-leaf-wrap-grape-302-ct,,33.99,31.86,general-general,,1E+11,,8.42426E+11,-9,5,0,1
SWEET WOODS LEAF WRAP HONEY BERRY 15/2,sweet-woods-leaf-wrap-honey-berry-152,,33.99,31.86,general-general,,1E+11,,,-2,5,0,1
SWEET WOODS LEAF WRAP IRISH CREAM 30/2 CT,sweet-woods-leaf-wrap-irish-cream-302-ct,,33.99,31.86,general-general,,1E+11,,8.42426E+11,-3,5,0,1
SWEET WOODS LEAF WRAP RUSSIAN CREAM 30/2 CT,sweet-woods-leaf-wrap-russian-cream-302-ct,,33.99,31.86,general-general,,1E+11,,8.42426E+11,53,5,0,1
SWEET WOODS LEAF WRAP STRAWBERRY CREAM 30/2 CT,sweet-woods-leaf-wrap-strawberry-cream-302-ct,,33.99,31.86,general-general,,1E+11,,8.42426E+11,-8,5,0,1
SWEET WOODS LEAF WRAP SWEET AROMA 30/2 CT,sweet-woods-leaf-wrap-sweet-aroma-302-ct,,33.99,31.86,general-general,,1E+11,,8.42426E+11,-24,5,0,1
SWEET WOODS NON PRICE BANANA 15/2 CT,sweet-woods-non-price-banana-152-ct,,16.49,15.25,general-general,,1E+11,,,0,5,0,1
SWEET WOODS NON PRICE CREAMY PEACH 15/2,sweet-woods-non-price-creamy-peach-152,,16.25,15.25,general-general,,1E+11,,,-1,5,0,1
SWEET WOODS NON PRICE DARK STRAWBERRY CREAM 15/2 CT,sweet-woods-non-price-dark-strawberry-cream-152-ct,,23.99,21.99,general-general,,1E+11,,8.42426E+11,0,5,0,1
SWEET WOODS NON PRICE LIMITED EDITION DARK BOLD 15/2CT,sweet-woods-non-price-limited-edition-dark-bold-152ct,,23.49,16.5,general-general,,1E+11,,8.42426E+11,-11,5,0,1
SWEET WOODS NON PRICE LIMITED EDITION DARK LEAF 2/15CT,sweet-woods-non-price-limited-edition-dark-leaf-215ct,,23.49,16.5,general-general,,1E+11,,8.42426E+11,-4,5,0,1
SWEET WOODS NON PRICE LIMITED EDITION DARK VANILLA 15/2 CT,sweet-woods-non-price-limited-edition-dark-vanilla-152-ct,,23.49,16.5,general-general,,1E+11,,8.42426E+11,0,5,0,1
SWEET WOODS NON PRICE SWEET 15/2,sweet-woods-non-price-sweet-152,,16.25,15.25,general-general,,1E+11,,,0,5,0,1
SWEET WOODS RUSSIAN CREAM 1.49 2/15,sweet-woods-russian-cream-149-215,,14.49,13.64,general-general,,1E+11,,8.42426E+11,19,5,0,1
SWEET WOODS SWEET AROMA 2 FOR $1.39 2/15 CT,sweet-woods-sweet-aroma-2-for-139-215-ct,,13.49,12.8,general-general,,1E+11,,8.42426E+11,39,5,0,1
SWEET WOODS WRAP MANGO 60 CT,sweet-woods-wrap-mango-60-ct,,39.99,0,general-general,,1E+11,,8.42426E+11,14,5,0,1
SWEET WOODS WRAP WATERMELON 2/30 CT,sweet-woods-wrap-watermelon-230-ct,,31.99,31.99,general-general,,1E+11,,8.42426E+11,-5,5,0,1
SWISHER SWEET LEAF PEACH BRANDY 3/$2.49,swisher-sweet-leaf-peach-brandy-3249,,17.25,16.17,general-general,,1E+11,,025900359546,-10,5,0,1
SWISHER SWEETS CIGARILLOS GRAPE,swisher-sweets-cigarillos-grape,,25.99,24.99,general-general,,1E+11,,025900345549,0,5,0,1
SWISHER SWEETS CIGARILLOS ORIGINAL,swisher-sweets-cigarillos-original,,23.99,0,general-general,,1E+11,,025900287337,-12,5,0,1
SWISHER SWEETS LEAF AROMATIC $2.49  10/3 CT,swisher-sweets-leaf-aromatic-249-103-ct,,16.99,15,general-general,,1E+11,,025900359522,-22,5,0,1
SWISHER SWEETS LEAF DARK LEAF 10/3 CT,swisher-sweets-leaf-dark-leaf-103-ct,,16.99,15.85,general-general,,1E+11,,025900249618,36,5,0,1
SWISHER SWEETS LEAF DARK STOUT $2.49  10/3 CT,swisher-sweets-leaf-dark-stout-249-103-ct,,16.99,15.85,general-general,,1E+11,,59003595,-15,5,0,1
SWISHER SWEETS LEAF HONEY $2.49  10/3 CT,swisher-sweets-leaf-honey-249-103-ct,,16.99,15,general-general,,1E+11,,025900359515,-38,5,0,1
SWISHER SWEETS LEAF IRISH CREAM $2.49 10/3 CT,swisher-sweets-leaf-irish-cream-249-103-ct,,16.99,15.85,general-general,,1E+11,,025900359553,-12,5,0,1
SWISHER SWEETS LEAF ORIGINAL $2.49  10/3 CT,swisher-sweets-leaf-original-249-103-ct,,16.99,15,general-general,,1E+11,,025900359508,15,5,0,1
T-SHIRT COTTON ZONE  WHITE,t-shirt-cotton-zone-white,,29.99,25,general-general,,1E+11,,,0,5,0,1
TAKIS BLUE HEAT 3.25 OZ 20 CT,takis-blue-heat-325-oz-20-ct,,33.99,29,general-general,,1E+11,,1.07575E+13,6,5,0,1
TALL KITCHEN 13 GALLON 45 BAGS (BLACK),tall-kitchen-13-gallon-45-bags-black,,5.99,5,general-general,,1E+11,,054642004117,0,5,0,1
TALL KITCHEN 13 GALLON 45 BAGS (WHITE),tall-kitchen-13-gallon-45-bags-white,,5.99,5,general-general,,1E+11,,054642004100,0,5,0,1
TAMPAX PEARL TAMPONS 18 CT SUPER PLUS UNSCENTED,tampax-pearl-tampons-18-ct-super-plus-unscented,,5.99,4.96,general-general,,1E+11,,,0,5,0,1
TAMPAX REGULAR 2 (YELLOW)10 PCS,tampax-regular-2-yellow10-pcs,,3.29,2.75,general-general,,1E+11,,073010214095,0,5,0,1
TIC TAC FRESHMINT T100 12 CT,tic-tac-freshmint-t100-12-ct,,22.99,18,general-general,,1E+11,,009800053841,0,5,0,1
TIC TAC FRESHMINTS 8 CT,tic-tac-freshmints-8-ct,,10.99,9,general-general,,1E+11,,009800057719,12,5,0,1
TIC TAC POWERMINTS 8 CT,tic-tac-powermints-8-ct,,11,9,general-general,,1E+11,,009800057788,12,5,0,1
TIC TAC STRAWBERRY & CREAM 12CT,tic-tac-strawberry-cream-12ct,,12.99,11.18,general-general,,1E+11,,009800053629,0,5,0,1
TOAST & PEANUT BUTTER SANDWITCH 1.8 OZ,toast-peanut-butter-sandwitch-18-oz,,7.49,6.49,general-general,,1E+11,,030100211679,0,5,0,1
TOBACCO:BACKWOOD 3PK HONEY BERRY,tobacco-backwood-3pk-honey-berry,,29.49,27.81,tobacco-backwood-3pk-honey-berry,,1E+11,,071610299580,-1,5,0,1
TOBACCO:BACKWOOD 3PK RUSSIAN CREAM,tobacco-backwood-3pk-russian-cream,,27.25,0,tobacco-backwood-3pk-russian-cream,,1E+11,,071610340473,-1,5,0,1
TOBACCO:BLACK & MILD SWEET WOOD TIP 25CT,tobacco-black-mild-sweet-wood-tip-25ct,,23.49,22.1,tobacco-black-mild-sweet-wood-tip-25ct,,1E+11,,,-2,5,0,1
TOBACCO:BLUNT WRAP KIWI STRAWBERRY,tobacco-blunt-wrap-kiwi-strawberry,,0,0,tobacco-blunt-wrap-kiwi-strawberry,,1E+11,,6.44536E+11,-3,5,0,1
TOBACCO:DUTCH MASTER BOX PALMA BLUE 55 CT,tobacco-dutch-master-box-palma-blue-55-ct,,63.49,59.38,tobacco-dutch-master-box-palma-blue-55-ct,,1E+11,,071610501546,3,5,0,1
TOBACCO:EZ WIDER DOUBLE WIDE 24 CT,tobacco-ez-wider-double-wide-24-ct,,39.49,37.17,tobacco-ez-wider-double-wide-24-ct,,1E+11,,074460005011,16,5,0,1
TOBACCO:FIRE LEAF WHITE 25CT,tobacco-fire-leaf-white-25ct,,27.99,25.63,tobacco-fire-leaf-white-25ct,,1E+11,,,0,5,0,1
TOBACCO:GAME BOX WHITE GRAPE 40 CT,tobacco-game-box-white-grape-40-ct,,37.99,35.49,tobacco-game-box-white-grape-40-ct,,1E+11,,031700909225,-3,5,0,1
TOBACCO:GEEK BAAR 15K COOL MINT 6 CT,tobacco-geek-baar-15k-cool-mint-6-ct,,60,55,tobacco-geek-baar-15k-cool-mint-6-ct,,1E+11,,8.10164E+11,0,5,0,1
TOBACCO:GEEK BAAR 15K MIAMI MINT 6 CT,tobacco-geek-baar-15k-miami-mint-6-ct,,60,55,tobacco-geek-baar-15k-miami-mint-6-ct,,1E+11,,8.10125E+11,-1,5,0,1
TOBACCO:RAW CLASSIC 1 1/2 25 CT,tobacco-raw-classic-1-12-25-ct,,14.99,14,tobacco-raw-classic-1-12-25-ct,,1E+11,,7.16165E+11,-2,5,0,1
TOBACCO:RAW CONNOISSEUR KS SLIM $ TIPS 24CT,tobacco-raw-connoisseur-ks-slim-tips-24ct,,17.49,16,tobacco-raw-connoisseur-ks-slim-tips-24ct,,1E+11,,71 6 16 51 7 40 2 8                                 716165174028,-1,5,0,1
TOBACCO:RAW KING SIZE SUPREME 24CT,tobacco-raw-king-size-supreme-24ct,,32.2,31.99,tobacco-raw-king-size-supreme-24ct,,1E+11,,7.16165E+11,0,5,0,1
TOBACCO:SWEET WOODS 1.49 STRAWBERRY CREAME 15/2 CT,tobacco-sweet-woods-149-strawberry-creame-152-ct,,14.49,13.25,tobacco-sweet-woods-149-strawberry-creame-152-ct,,1E+11,,,-14,5,0,1
TOBACCO:SWEET WOODS BANANA NON PRICE 2/15 CT,tobacco-sweet-woods-banana-non-price-215-ct,,16.49,14.49,tobacco-sweet-woods-banana-non-price-215-ct,,1E+11,,8.42426E+11,-6,5,0,1
TOBACCO:SWEET WOODS COGNAC 1.39 2/15CT,tobacco-sweet-woods-cognac-139-215ct,,13.5,12.8,tobacco-sweet-woods-cognac-139-215ct,,1E+11,,8.42426E+11,-10,5,0,1
TOBACCO:SWEET WOODS GRAPE  1.49$ 15/2 CT,tobacco-sweet-woods-grape-149-152-ct,,14.49,13.25,tobacco-sweet-woods-grape-149-152-ct,,1E+11,,8.42426E+11,-10,5,0,1
TOBACCO:SWEET WOODS LEAF WRAP CHOCOLATE CREAM 30/2CT,tobacco-sweet-woods-leaf-wrap-chocolate-cream-302ct,,34.49,31.86,tobacco-sweet-woods-leaf-wrap-chocolate-cream-302ct,,1E+11,,8.42426E+11,-2,5,0,1
TOBACCO:SWEET WOODS NON PRICE SWEET 15/2 CT,tobacco-sweet-woods-non-price-sweet-152-ct,,16.49,15.25,tobacco-sweet-woods-non-price-sweet-152-ct,,1E+11,,070137515630,-12,5,0,1
TOBACCO:SWEET WOODS RUSSIAN CREAM 2 FOR $1.39 2/15 CT,tobacco-sweet-woods-russian-cream-2-for-139-215-ct,,13.49,12.5,tobacco-sweet-woods-russian-cream-2-for-139-215-ct,,1E+11,,8.42426E+11,0,5,0,1
TOBACCO:SWEET WOODS SWEET AROMA 2 FOR $1.49 2/15 CT,tobacco-sweet-woods-sweet-aroma-2-for-149-215-ct,,13.99,12.9,tobacco-sweet-woods-sweet-aroma-2-for-149-215-ct,,1E+11,,8.42426E+11,-56,5,0,1
TOBACCO:SWEET WOODS VANILLA 1.49$ 2/15CT,tobacco-sweet-woods-vanilla-149-215ct,,14.49,13.25,tobacco-sweet-woods-vanilla-149-215ct,,1E+11,,,83,5,0,1
TOBACCO:SWEET WOODS VANILLA 2 FOR $1.49 15CT,tobacco-sweet-woods-vanilla-2-for-149-15ct,,14.49,13.49,tobacco-sweet-woods-vanilla-2-for-149-15ct,,1E+11,,8.42426E+11,-42,5,0,1
TOBACCO:SWEET WOODS WRAP VANILLA 60 CT,tobacco-sweet-woods-wrap-vanilla-60-ct,,39.99,0,tobacco-sweet-woods-wrap-vanilla-60-ct,,1E+11,,8.42426E+11,-1,5,0,1
TOBACCO:SWISHER SWEET LEAF WRAP 10/3 CT ORIGINAL,tobacco-swisher-sweet-leaf-wrap-103-ct-original,,25.49,0,tobacco-swisher-sweet-leaf-wrap-103-ct-original,,1E+11,,025900369101,-5,5,0,1
